,age,reputation,stat_overall,stat_potential,stat_skill_moves,continent_africa,continent_asia,continent_europe,continent_oceania,continent_south america,contract_until_2018,contract_until_2019,contract_until_2020,contract_until_2021,contract_until_2022,contract_until_2023,contract_until_2024,contract_until_2025,contract_until_2026,position_DF,position_GK,position_MF,position_ST,prefer_foot_left,prefer_foot_right,value
8223,19,1.0,57,69,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11.982935344196433
8224,19,1.0,57,69,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11.982935344196433
8225,19,1.0,57,70,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.206077645517674
8226,18,1.0,57,74,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.154784614286667
8227,25,1.0,57,60,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11.608244735642321
8228,18,1.0,57,69,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12.04355959836804
8229,20,1.0,57,70,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,12.100717685412471
8230,17,1.0,57,71,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.25486757159303
8231,19,1.0,57,68,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.04355959836804
8232,22,1.0,57,66,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.982935344196433
8233,20,1.0,57,69,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.154784614286667
8234,20,1.0,57,71,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12.345838935721968
8235,25,1.0,57,60,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.775297421715827
8236,21,1.0,57,68,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,12.100717685412471
8237,17,1.0,57,72,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.25486757159303
8238,17,1.0,57,80,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.345838935721968
8239,20,1.0,57,69,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.982935344196433
8240,21,1.0,57,66,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11.982935344196433
8241,19,1.0,57,65,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.918397239722838
8242,18,1.0,57,69,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11.918397239722838
8243,23,1.0,57,65,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11.918397239722838
8244,20,1.0,57,68,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11.982935344196433
8245,23,1.0,57,64,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11.918397239722838
8246,21,1.0,57,67,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12.04355959836804
8247,21,1.0,57,68,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.849404844423074
8248,18,1.0,57,73,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,12.25486757159303
8249,20,1.0,57,67,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,12.04355959836804
8250,20,1.0,57,65,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.918397239722838
8251,32,1.0,57,57,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.002116507732017
8252,20,1.0,57,66,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11.849404844423074
8253,25,1.0,57,60,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.775297421715827
8254,18,1.0,57,69,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.918397239722838
8255,21,1.0,57,68,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11.849404844423074
8256,19,1.0,57,73,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.301387370778713
8257,20,1.0,57,66,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.849404844423074
8258,20,1.0,57,68,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.100717685412471
8259,20,1.0,57,70,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.100717685412471
8260,22,1.0,57,66,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.982935344196433
8261,24,1.0,57,59,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.51293546492023
8262,18,1.0,57,73,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.25486757159303
8263,20,1.0,57,71,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.206077645517674
8264,21,1.0,57,64,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.918397239722838
8265,21,1.0,57,70,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.982935344196433
8266,22,1.0,57,68,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12.100717685412471
8267,29,1.0,57,57,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11.289794413577894
8268,22,1.0,57,67,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.849404844423074
8269,21,1.0,57,68,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.982935344196433
8270,20,1.0,57,71,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12.206077645517674
8271,18,1.0,57,73,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.25486757159303
8272,24,1.0,57,64,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.849404844423074
8273,21,1.0,57,66,3.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.849404844423074
8274,36,1.0,57,57,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,9.210440366976517
8275,22,1.0,57,67,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11.982935344196433
8276,20,1.0,57,66,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11.695255355062795
8277,23,1.0,57,63,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.849404844423074
8278,20,1.0,57,68,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11.849404844423074
8279,22,1.0,57,67,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,12.04355959836804
8280,19,1.0,57,77,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.301387370778713
8281,22,1.0,57,62,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.849404844423074
8282,22,1.0,57,68,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11.982935344196433
8283,23,1.0,57,61,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,11.849404844423074
8284,27,1.0,57,58,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.51293546492023
8285,24,1.0,57,61,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.51293546492023
8286,21,1.0,57,69,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.918397239722838
8287,19,1.0,57,73,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12.206077645517674
8288,22,1.0,57,64,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.918397239722838
8289,18,1.0,57,75,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.25486757159303
8290,19,1.0,57,72,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,12.301387370778713
8291,21,1.0,57,66,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.982935344196433
8292,18,1.0,57,78,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.345838935721968
8293,27,1.0,57,58,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.51293546492023
8294,21,1.0,57,71,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,12.345838935721968
8295,20,1.0,57,68,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,11.982935344196433
8296,18,1.0,57,73,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12.154784614286667
8297,20,1.0,57,72,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12.345838935721968
8298,17,1.0,57,82,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,12.154784614286667
8299,19,1.0,57,71,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,12.301387370778713
8300,20,1.0,57,72,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.345838935721968
8301,19,1.0,57,71,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.206077645517674
8302,25,1.0,57,61,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.775297421715827
8303,20,1.0,57,69,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.154784614286667
8304,19,1.0,57,73,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.301387370778713
8305,18,1.0,57,74,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.301387370778713
8306,19,1.0,57,73,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.301387370778713
8307,21,1.0,57,70,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12.100717685412471
8308,19,1.0,57,73,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12.100717685412471
8309,23,1.0,57,62,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.51293546492023
8310,20,1.0,57,67,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12.04355959836804
8311,20,1.0,57,67,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11.918397239722838
8312,21,1.0,56,69,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.849404844423074
8313,20,1.0,56,64,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.775297421715827
8314,28,1.0,56,56,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.407576060361786
8315,18,1.0,56,68,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11.695255355062795
8316,24,1.0,56,61,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11.51293546492023
8317,20,1.0,56,68,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11.849404844423074
8318,21,1.0,56,65,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.849404844423074
8319,20,1.0,56,68,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.982935344196433
8320,24,1.0,56,62,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.695255355062795
8321,25,1.0,56,56,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11.002116507732017
8322,22,1.0,56,65,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.695255355062795
8323,19,1.0,56,71,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.206077645517674
8324,24,1.0,56,59,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11.407576060361786
8325,17,1.0,56,72,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.100717685412471
8326,17,1.0,56,73,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11.982935344196433
8327,19,1.0,56,66,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.608244735642321
8328,19,1.0,56,66,1.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.608244735642321
8329,19,1.0,56,71,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.982935344196433
8330,20,1.0,56,64,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.695255355062795
8331,22,1.0,56,66,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.608244735642321
8332,24,1.0,56,62,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.407576060361786
8333,20,1.0,56,68,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,11.982935344196433
8334,23,1.0,56,62,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11.695255355062795
8335,21,1.0,56,66,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.608244735642321
8336,19,1.0,56,68,2.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.918397239722838
8337,18,1.0,56,69,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11.982935344196433
8338,23,1.0,56,62,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.695255355062795
8339,17,1.0,56,72,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.982935344196433
8340,17,1.0,56,77,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,12.206077645517674
8341,20,1.0,56,63,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.407576060361786
8342,28,1.0,56,56,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.002116507732017
8343,18,1.0,56,78,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12.100717685412471
8344,18,1.0,56,68,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.695255355062795
8345,22,1.0,56,62,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.407576060361786
8346,17,1.0,56,74,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.100717685412471
8347,22,1.0,56,63,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.775297421715827
8348,19,1.0,56,71,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12.154784614286667
8349,21,1.0,56,66,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11.608244735642321
8350,23,1.0,56,63,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,11.608244735642321
8351,26,1.0,56,59,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11.407576060361786
8352,35,1.0,56,56,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,9.90353755128617
8353,21,1.0,56,67,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.918397239722838
8354,18,1.0,56,73,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.100717685412471
8355,20,1.0,56,68,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.849404844423074
8356,23,1.0,56,64,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.51293546492023
8357,21,1.0,56,65,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.608244735642321
8358,18,1.0,56,74,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.918397239722838
8359,19,1.0,56,73,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12.100717685412471
8360,19,1.0,56,73,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,12.154784614286667
8361,23,1.0,56,62,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11.407576060361786
8362,18,1.0,56,73,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,12.100717685412471
8363,18,1.0,56,74,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,11.918397239722838
8364,20,1.0,56,65,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11.849404844423074
8365,21,1.0,56,66,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.608244735642321
8366,20,1.0,56,69,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.918397239722838
8367,26,1.0,56,58,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,11.608244735642321
8368,20,1.0,56,64,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,11.775297421715827
8369,26,1.0,56,58,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.608244735642321
8370,19,1.0,56,69,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.918397239722838
8371,17,1.0,56,80,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,12.100717685412471
8372,19,1.0,56,74,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.154784614286667
8373,20,1.0,56,66,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,11.918397239722838
8374,19,1.0,56,66,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,11.695255355062795
8375,18,1.0,56,74,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,12.154784614286667
8376,18,1.0,56,75,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12.154784614286667
8377,22,1.0,56,64,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11.775297421715827
8378,19,1.0,56,70,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,12.154784614286667
8379,20,1.0,56,69,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.04355959836804
8380,28,1.0,56,57,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.156264806643742
8381,22,1.0,56,62,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,11.775297421715827
8382,19,1.0,56,69,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.04355959836804
8383,25,1.0,56,58,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11.407576060361786
8384,18,1.0,56,70,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.04355959836804
8385,23,1.0,56,62,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.695255355062795
8386,18,1.0,56,73,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.100717685412471
8387,20,1.0,56,65,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,11.695255355062795
8388,19,1.0,56,70,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12.100717685412471
8389,18,1.0,56,76,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,11.918397239722838
8390,19,1.0,56,72,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12.100717685412471
8391,20,1.0,56,63,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.407576060361786
8392,17,1.0,56,76,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.982935344196433
8393,23,1.0,56,64,1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,11.51293546492023
8394,20,1.0,56,69,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12.04355959836804
8395,20,1.0,56,67,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11.849404844423074
8396,17,1.0,56,74,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,12.100717685412471
8397,19,1.0,56,65,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.775297421715827
8398,18,1.0,56,75,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,12.154784614286667
8399,24,1.0,56,59,1.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11.289794413577894
8400,23,1.0,56,60,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.695255355062795
8401,18,1.0,56,70,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12.154784614286667
8402,19,1.0,56,67,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11.918397239722838
8403,19,1.0,56,68,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.849404844423074
8404,19,1.0,56,70,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,12.100717685412471
8405,18,1.0,56,73,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,12.04355959836804
8406,20,1.0,56,68,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.982935344196433
8407,18,1.0,56,69,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,11.982935344196433
8408,18,1.0,56,70,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.154784614286667
8409,19,1.0,56,69,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,12.04355959836804
8410,20,1.0,56,64,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.775297421715827
8411,18,1.0,56,75,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.154784614286667
8412,20,1.0,56,72,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,12.206077645517674
8413,19,1.0,56,66,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,11.695255355062795
8414,18,1.0,56,73,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,12.154784614286667
8415,20,1.0,56,70,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,12.206077645517674
8416,19,1.0,56,72,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.04355959836804
8417,17,1.0,56,78,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.982935344196433
8418,16,1.0,56,73,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,12.100717685412471
8419,19,1.0,56,74,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.982935344196433
8420,20,1.0,56,64,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,11.775297421715827
8421,20,1.0,56,71,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,12.100717685412471
8422,19,1.0,56,65,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11.695255355062795
8423,20,1.0,56,68,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11.849404844423074
8424,23,1.0,56,63,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,11.608244735642321
8425,19,1.0,56,67,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,11.918397239722838
8426,19,1.0,56,68,2.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11.982935344196433
8427,21,1.0,56,66,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,11.918397239722838
8428,20,1.0,56,69,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12.04355959836804
8429,21,1.0,56,67,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.918397239722838
8430,19,1.0,56,67,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,11.695255355062795
8431,21,1.0,56,66,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,11.918397239722838
8432,19,1.0,56,66,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,11.849404844423074
8433,20,1.0,56,70,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,11.982935344196433
8434,25,1.0,56,59,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,11.407576060361786
